transaction_id,exporter,importer,port,country,volume,created_at,previous_hash,current_hash
TX001,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,565.2227566,1/1/2018,0,24d09d35140238e9067081bb21f118095df42eb494bf132d524617949031b8e4
TX002,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,94.28236141,1/3/2018,24d09d35140238e9067081bb21f118095df42eb494bf132d524617949031b8e4,f8e75322eaf1853abf9a192db6c756b6dca616d6a3419b7b2763877cb4dc3826
TX003,KARYAINDAH ALAM SEJAHTERA,GIDEON COMMODITIES,GRESIK,MALAYSIA,75.42588912,1/5/2018,f8e75322eaf1853abf9a192db6c756b6dca616d6a3419b7b2763877cb4dc3826,2b46f2563d9d00b555fc706619f425ffc6dcc4f25782b42f7f8f3a6709869511
TX004,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,TANJUNG PERAK,SRI LANKA,9.503099014,1/7/2018,2b46f2563d9d00b555fc706619f425ffc6dcc4f25782b42f7f8f3a6709869511,8101993543aba3cf4e8669da885710011b2238e0ca40b3fa0e6726e7d62b59da
TX005,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,687.2436713,1/8/2018,8101993543aba3cf4e8669da885710011b2238e0ca40b3fa0e6726e7d62b59da,0827b160f10a3a7789f56b908ffadf01a98cd7dc01237a218c244ee880c49e44
TX006,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,114.636142,1/10/2018,0827b160f10a3a7789f56b908ffadf01a98cd7dc01237a218c244ee880c49e44,5ffe2c99f34d598115686bda393d7b523a534ce8aab6bd7013d7a89b13361e1f
TX007,KARYAINDAH ALAM SEJAHTERA,GIDEON COMMODITIES,GRESIK,MALAYSIA,91.7089136,1/11/2018,5ffe2c99f34d598115686bda393d7b523a534ce8aab6bd7013d7a89b13361e1f,9717ed2ebf708f42b44db810bc2d37ec3f20298a97c8fd1fd614f53e02bbedc7
TX008,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,TANJUNG PERAK,SRI LANKA,11.50484824,1/12/2018,9717ed2ebf708f42b44db810bc2d37ec3f20298a97c8fd1fd614f53e02bbedc7,cf304cc539d2bf93ba5b4dd72a1c7c120094bc19a9e8808669bff5f09429091c
TX009,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,148.0242691,1/13/2018,cf304cc539d2bf93ba5b4dd72a1c7c120094bc19a9e8808669bff5f09429091c,1dc47cb225c4d038714e28e3553d1099525c3a4b101bfde9b8f017ffd5b22991
TX010,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,24.69128759,1/15/2018,1dc47cb225c4d038714e28e3553d1099525c3a4b101bfde9b8f017ffd5b22991,b154baaffae3fcb186f426b601f234478c7360dc1b32a3dbf47fc441f9b59187
TX011,KARYAINDAH ALAM SEJAHTERA,GIDEON COMMODITIES,GRESIK,MALAYSIA,19.75303007,1/17/2018,b154baaffae3fcb186f426b601f234478c7360dc1b32a3dbf47fc441f9b59187,8bd82a44640f300c080867035fd9898d318ff56f4141605533fb16d2fa93c902
